item_id	sum
572332	2
572422	2
572484	2
572623	2
572636	2
572716	2
572818	2
572949	2
572971	2
572990	2
573000	2
573120	2
573169	2
573301	2
573366	2
573452	2
573713	2
573782	2
573873	2
574051	2
574390	2
574660	2
574767	2
574773	2
574855	2
575209	2
575457	2
575475	2
575633	2
575794	2
575848	2
576344	2
576383	2
576412	2
576510	2
576525	2
576547	2
576654	2
576711	2
576773	2
576802	2
577139	2
577254	2
577261	2
577353	2
577419	2
577431	2
577592	2
577753	2
577877	2
577944	2
578025	2
578030	2
578064	2
578159	2
578182	2
578223	2
578291	2
578453	2
578462	2
578469	2
578474	2
578952	2
579015	2
579298	2
579360	2
579432	2
579522	2
579635	2
579732	2
579903	2
580133	2
580224	2
580226	2
580282	2
580409	2
580612	2
580625	2
580835	2
580847	2
580895	2
580980	2
580996	2
581186	2
581207	2
581226	2
581468	2
581497	2
581515	2
581543	2
581547	2
581637	2
581652	2
582154	2
582176	2
582327	2
582361	2
582631	2
582849	2
582897	2
582986	2
583035	2
583078	2
583092	2
583124	2
583281	2
583303	2
583392	2
583424	2
583554	2
583652	2
583741	2
584026	2
584163	2
584184	2
584213	2
584354	2
584362	2
584384	2
584402	2
584524	2
585171	2
585316	2
585345	2
585544	2
585739	2
585801	2
585885	2
585912	2
585984	2
586054	2
586076	2
586132	2
586147	2
586190	2
586214	2
586309	2
586315	2
586567	2
586651	2
586722	2
586724	2
586794	2
586799	2
586848	2
586910	2
586935	2
586983	2
587047	2
587060	2
587078	2
587092	2
587207	2
587219	2
587290	2
587315	2
587640	2
587682	2
587908	2
587919	2
588195	2
588349	2
588372	2
588379	2
588422	2
588431	2
588730	2
589223	2
589258	2
589277	2
589302	2
589453	2
589644	2
590280	2
590381	2
590474	2
590561	2
590712	2
590795	2
590898	2
591109	2
591327	2
591426	2
591501	2
591563	2
591618	2
591661	2
591762	2
591870	2
591905	2
591933	2
591941	2
592016	2
592109	2
592115	2
592246	2
592316	2
592430	2
592507	2
592661	2
592747	2
592821	2
592887	2
592943	2
593161	2
593246	2
593369	2
593602	2
593630	2
593639	2
593730	2
593856	2
594023	2
594031	2
594062	2
594088	2
594110	2
594184	2
594201	2
594260	2
594340	2
594413	2
594443	2
594488	2
594624	2
594789	2
594870	2
594902	2
594982	2
595388	2
595475	2
595538	2
595563	2
595699	2
595759	2
595782	2
595892	2
596420	2
596459	2
596471	2
596523	2
596578	2
596731	2
596838	2
596909	2
596958	2
596991	2
597044	2
597507	2
597643	2
597699	2
597716	2
597808	2
597865	2
597879	2
597887	2
597911	2
597916	2
598033	2
598042	2
598084	2
598270	2
598315	2
598626	2
598696	2
598775	2
598782	2
598950	2
599000	2
599001	2
599013	2
599067	2
599224	2
599226	2
599274	2
599289	2
599330	2
599356	2
599368	2
599610	2
599646	2
599651	2
599674	2
599727	2
599730	2
599865	2
599927	2
600012	2
600189	2
600208	2
600218	2
600314	2
600343	2
600580	2
600652	2
600684	2
600720	2
600973	2
601115	2
601195	2
601383	2
601409	2
601491	2
601537	2
601597	2
601622	2
601626	2
601761	2
601943	2
602032	2
602257	2
602289	2
602375	2
602428	2
602445	2
602484	2
602751	2
602785	2
603078	2
603114	2
603323	2
603619	2
603867	2
604402	2
604812	2
604996	2
605078	2
605084	2
605167	2
605168	2
605407	2
605495	2
605543	2
605666	2
605690	2
605887	2
606008	2
606331	2
606589	2
606643	2
606659	2
606699	2
606717	2
606864	2
606953	2
607488	2
607497	2
607544	2
607694	2
607736	2
607765	2
607838	2
608041	2
608138	2
608168	2
608215	2
608663	2
608833	2
608951	2
609021	2
609104	2
609122	2
609172	2
609218	2
609311	2
609592	2
609723	2
609831	2
609834	2
610006	2
610338	2
610506	2
610553	2
610721	2
610871	2
610892	2
611023	2
611043	2
611253	2
611276	2
611379	2
611597	2
611733	2
611812	2
611941	2
611969	2
611975	2
612004	2
612128	2
612540	2
612543	2
612889	2
612984	2
613111	2
613142	2
613264	2
613331	2
613435	2
613524	2
613613	2
613690	2
613697	2
613754	2
613876	2
613891	2
613943	2
614512	2
614645	2
614703	2
614972	2
614992	2
615248	2
615259	2
615273	2
615288	2
615331	2
615410	2
615517	2
615571	2
615622	2
615634	2
615828	2
615943	2
616040	2
616188	2
616447	2
616513	2
616545	2
616579	2
616584	2
616592	2
616817	2
616944	2
617020	2
617045	2
617112	2
617297	2
617690	2
617758	2
618050	2
618308	2
618361	2
618403	2
618537	2
618709	2
618927	2
619000	2
619032	2
619099	2
619240	2
619281	2
619424	2
619453	2
619454	2
619530	2
619742	2
619854	2
619872	2
619948	2
620018	2
620107	2
620209	2
620247	2
620284	2
620343	2
620382	2
620560	2
620589	2
620683	2
620720	2
620927	2
620962	2
621166	2
621417	2
621419	2
621430	2
621829	2
621929	2
621948	2
622184	2
622287	2
622304	2
622413	2
622443	2
622960	2
622961	2
623048	2
623190	2
623192	2
623286	2
623368	2
623425	2
623464	2
623697	2
623743	2
623828	2
623963	2
624026	2
624294	2
624392	2
624513	2
624529	2
624592	2
624626	2
624675	2
624721	2
624724	2
624750	2
624796	2
624812	2
624867	2
625151	2
625196	2
625318	2
625510	2
625637	2
625737	2
625889	2
625919	2
625963	2
626002	2
626129	2
626195	2
626233	2
626247	2
626411	2
626469	2
626485	2
626635	2
626753	2
626837	2
626940	2
627084	2
627173	2
627262	2
627289	2
627331	2
627531	2
627541	2
627587	2
627670	2
627754	2
628038	2
628137	2
628171	2
628245	2
628269	2
628307	2
628747	2
628841	2
629188	2
629207	2
629225	2
629364	2
629430	2
629437	2
629505	2
629700	2
629817	2
629840	2
629846	2
629901	2
630030	2
630176	2
630198	2
630338	2
630381	2
630403	2
630506	2
630820	2
630841	2
630985	2
630997	2
631239	2
631373	2
631386	2
631395	2
631566	2
631572	2
631586	2
631669	2
631887	2
631931	2
632181	2
632303	2
632593	2
632676	2
632747	2
632934	2
632938	2
632965	2
632984	2
633015	2
633040	2
633069	2
633284	2
633326	2
633469	2
633503	2
633617	2
633679	2
633733	2
634119	2
634177	2
634337	2
634496	2
634506	2
634569	2
634616	2
634987	2
635025	2
635078	2
635142	2
635229	2
635313	2
635344	2
635456	2
635533	2
635912	2
635916	2
635997	2
636059	2
636460	2
636592	2
636648	2
636825	2
636930	2
637050	2
637407	2
637564	2
637678	2
637737	2
638020	2
638219	2
638382	2
638408	2
638618	2
638674	2
22	1
29	1
117	1
220	1
241	1
436	1
440	1
451	1
473	1
491	1
519	1
545	1
554	1
559	1
593	1
682	1
708	1
734	1
824	1
872	1
897	1
906	1
909	1
932	1
1018	1
1128	1
1129	1
1151	1
1152	1
1157	1
1186	1
1194	1
1199	1
1216	1
1217	1
1259	1
1276	1
1328	1
1419	1
1482	1
1494	1
1517	1
1570	1
1588	1
1607	1
1658	1
1664	1
1704	1
1786	1
1843	1
1876	1
1902	1
1923	1
1938	1
1945	1
1982	1
2011	1
2016	1
2046	1
2049	1
2129	1
2162	1
2221	1
2245	1
2272	1
2285	1
2346	1
2347	1
2388	1
2406	1
2425	1
2441	1
2496	1
2536	1
2567	1
2574	1
2614	1
2640	1
2663	1
2764	1
2803	1
2820	1
2830	1
2867	1
2879	1
2914	1
2919	1
2923	1
2929	1
2972	1
3083	1
3148	1
3151	1
3211	1
3254	1
3275	1
3321	1
3342	1
3366	1
3373	1
3440	1
3452	1
3453	1
3454	1
3478	1
3600	1
3615	1
3636	1
3666	1
3693	1
3740	1
3795	1
3839	1
3844	1
3871	1
3888	1
3891	1
3893	1
3901	1
4021	1
4080	1
4144	1
4247	1
4285	1
4295	1
4308	1
4310	1
4318	1
4339	1
4391	1
4392	1
4430	1
4462	1
4475	1
4499	1
4500	1
4719	1
4738	1
4741	1
4746	1
4754	1
4766	1
4768	1
4838	1
4884	1
4912	1
4927	1
4950	1
5024	1
5062	1
5112	1
5154	1
5163	1
5178	1
5246	1
5251	1
5281	1
5288	1
5304	1
5323	1
5328	1
5382	1
5397	1
5434	1
5436	1
5461	1
5505	1
5507	1
5518	1
5538	1
5556	1
5587	1
5632	1
5641	1
5732	1
5733	1
5742	1
5790	1
5801	1
5837	1
5878	1
5880	1
6038	1
6058	1
6089	1
6229	1
6259	1
6294	1
6320	1
6358	1
6413	1
6457	1
6495	1
6544	1
6570	1
6598	1
6617	1
6629	1
6656	1
6667	1
6689	1
6698	1
6763	1
6780	1
6805	1
6813	1
6815	1
6819	1
6822	1
6914	1
6961	1
7012	1
7096	1
7216	1
7218	1
7230	1
7316	1
7392	1
7428	1
7436	1
7685	1
7692	1
7698	1
7709	1
7720	1
7748	1
7765	1
7773	1
7786	1
7798	1
7799	1
7808	1
7840	1
7850	1
7884	1
7889	1
7933	1
7995	1
8022	1
8033	1
8042	1
8056	1
8060	1
8094	1
8250	1
8274	1
8380	1
8395	1
8466	1
8508	1
8528	1
8612	1
8693	1
8724	1
8733	1
8745	1
8830	1
8886	1
8909	1
8940	1
8978	1
8995	1
9034	1
9115	1
9119	1
9182	1
9211	1
9213	1
9265	1
9269	1
9296	1
9311	1
9331	1
9388	1
9389	1
9395	1
9410	1
9412	1
9420	1
9538	1
9672	1
9711	1
9713	1
9732	1
9742	1
9789	1
9823	1
9860	1
9939	1
9973	1
10009	1
10028	1
10100	1
10114	1
10115	1
10152	1
10157	1
10198	1
10221	1
10236	1
10290	1
10316	1
10345	1
10414	1
10421	1
10490	1
10497	1
10505	1
10510	1
10519	1
10547	1
10550	1
10602	1
10604	1
10725	1
10807	1
10811	1
10950	1
10971	1
10987	1
11061	1
11078	1
11102	1
11135	1
11226	1
11248	1
11350	1
11354	1
11382	1
11402	1
11421	1
11422	1
11466	1
11472	1
11488	1
11507	1
11513	1
11567	1
11656	1
11694	1
11731	1
11788	1
11846	1
11851	1
11863	1
11930	1
12048	1
12065	1
12123	1
12147	1
12200	1
12265	1
12289	1
12358	1
12371	1
12504	1
12530	1
12535	1
12544	1
12558	1
12572	1
12580	1
12588	1
12620	1
12632	1
12679	1
12747	1
12814	1
12859	1
12863	1
12928	1
13001	1
13028	1
13029	1
13032	1
13089	1
13094	1
13107	1
13115	1
13118	1
13158	1
13177	1
13181	1
13182	1
13186	1
13203	1
13212	1
13224	1
13238	1
13316	1
13344	1
13352	1
13392	1
13402	1
13422	1
13518	1
13552	1
13588	1
13660	1
13742	1
13755	1
13772	1
13787	1
13789	1
13793	1
13829	1
13906	1
13937	1
13989	1
14002	1
14044	1
14116	1
14186	1
14194	1
14248	1
14362	1
14516	1
14523	1
14589	1
14596	1
14696	1
14727	1
14733	1
14784	1
14839	1
14855	1
14863	1
15017	1
15029	1
15040	1
15116	1
15141	1
15147	1
15162	1
15182	1
15205	1
15352	1
15355	1
15411	1
15436	1
15441	1
15476	1
15536	1
15561	1
15570	1
15635	1
15648	1
15654	1
15709	1
15786	1
15877	1
15882	1
15900	1
15904	1
15925	1
15960	1
15974	1
16014	1
16114	1
16155	1
16253	1
16322	1
16329	1
16389	1
16391	1
16461	1
16542	1
16579	1
16625	1
16631	1
16658	1
16677	1
16733	1
16741	1
16795	1
16811	1
16840	1
16885	1
16890	1
16899	1
16910	1
16952	1
16974	1
17005	1
17036	1
17055	1
17113	1
17120	1
17166	1
17182	1
17191	1
17211	1
17262	1
17264	1
17273	1
17284	1
17358	1
17378	1
17385	1
17391	1
17404	1
17492	1
17504	1
17515	1
17574	1
17603	1
17644	1
17655	1
17692	1
17760	1
17763	1
17786	1
17807	1
17857	1
17868	1
17881	1
17951	1
17985	1
18001	1
18048	1
18075	1
18080	1
18107	1
18172	1
18229	1
18252	1
18257	1
18263	1
18265	1
18271	1
18304	1
18311	1
18386	1
18469	1
18531	1
18533	1
18545	1
18578	1
18602	1
18603	1
18632	1
18694	1
18718	1
18731	1
18769	1
18898	1
18899	1
18923	1
18943	1
18962	1
19043	1
19070	1
19128	1
19169	1
19170	1
19251	1
19260	1
19268	1
19278	1
19345	1
19356	1
19359	1
19428	1
19462	1
19469	1
19590	1
19696	1
19717	1
19757	1
19812	1
19891	1
19904	1
19926	1
19945	1
20081	1
20114	1
20147	1
20154	1
20211	1
20293	1
20302	1
20315	1
20331	1
20363	1
20377	1
20396	1
20399	1
20404	1
20427	1
20431	1
20438	1
20442	1
20491	1
20545	1
20551	1
20581	1
20591	1
20634	1
20658	1
20675	1
20751	1
20815	1
20842	1
20910	1
20926	1
20965	1
20980	1
21009	1
21037	1
21044	1
21050	1
21081	1
21141	1
21163	1
21209	1
21213	1
21225	1
21227	1
21231	1
21394	1
21421	1
21473	1
21478	1
21532	1
21536	1
21594	1
21614	1
21745	1
21769	1
21820	1
21954	1
21965	1
21973	1
21998	1
22007	1
22059	1
22093	1
22097	1
22098	1
22112	1
22162	1
22183	1
22199	1
22212	1
22218	1
22236	1
22262	1
22307	1
22316	1
22317	1
22352	1
22365	1
22431	1
22486	1
22559	1
22618	1
22666	1
22680	1
22683	1
22717	1
22748	1
22825	1
22865	1
22909	1
22980	1
22988	1
23109	1
23191	1
23260	1
23268	1
23338	1
23373	1
23456	1
23482	1
23484	1
23645	1
23676	1
23728	1
23893	1
23900	1
23903	1
23915	1
23947	1
24007	1
24032	1
24063	1
24079	1
24136	1
24206	1
24227	1
24333	1
24386	1
24488	1
24492	1
24503	1
24525	1
24578	1
24606	1
24620	1
24703	1
24726	1
24743	1
24775	1
24841	1
24872	1
24934	1
24954	1
24977	1
25150	1
25161	1
25162	1
25166	1
25199	1
25241	1
25280	1
25286	1
25347	1
25400	1
25403	1
25413	1
25506	1
25525	1
25539	1
25577	1
25587	1
25691	1
25714	1
25734	1
25826	1
25833	1
25909	1
26110	1
26141	1
26158	1
26183	1
26186	1
26194	1
26201	1
26309	1
26360	1
26370	1
26371	1
26419	1
26421	1
26427	1
26441	1
26465	1
26475	1
26479	1
26486	1
26557	1
26579	1
26615	1
26635	1
26743	1
26826	1
26877	1
26914	1
26967	1
26984	1
27040	1
27044	1
27051	1
27055	1
27076	1
27232	1
27235	1
27250	1
27330	1
27377	1
27397	1
27399	1
27442	1
27450	1
27459	1
27486	1
27530	1
27570	1
27595	1
27640	1
27689	1
27742	1
27744	1
27765	1
27774	1
27834	1
27880	1
27881	1
27923	1
27932	1
27934	1
27946	1
27957	1
27992	1
28038	1
28080	1
28089	1
28152	1
28165	1
28188	1
28206	1
28246	1
28251	1
28282	1
28320	1
28383	1
28429	1
28433	1
28448	1
28451	1
28518	1
28558	1
28595	1
28596	1
28616	1
28808	1
28903	1
28953	1
28996	1
29061	1
29066	1
29188	1
29320	1
29329	1
29341	1
29362	1
29366	1
29406	1
29477	1
29516	1
29558	1
29580	1
29642	1
29673	1
29692	1
29708	1
29714	1
29730	1
29745	1
29755	1
29796	1
29853	1
29875	1
29931	1
29935	1
29943	1
30018	1
30023	1
30101	1
30218	1
30227	1
30276	1
30382	1
30635	1
30648	1
30650	1
30654	1
30663	1
30706	1
30711	1
30822	1
30833	1
30850	1
30855	1
30891	1
30924	1
30950	1
30953	1
31042	1
31058	1
31071	1
31124	1
31191	1
31248	1
31274	1
31293	1
31302	1
31324	1
31424	1
31467	1
31494	1
31546	1
31607	1
31611	1
31657	1
31659	1
31770	1
31789	1
31893	1
31949	1
31950	1
32044	1
32046	1
32072	1
32131	1
32138	1
32144	1
32150	1
32152	1
32206	1
32230	1
32268	1
32307	1
32331	1
32333	1
32364	1
32428	1
32502	1
32524	1
32611	1
32628	1
32655	1
32656	1
32665	1
32731	1
32762	1
32787	1
32822	1
32823	1
32833	1
32837	1
32849	1
32871	1
32879	1
32914	1
32965	1
32970	1
32979	1
33037	1
33039	1
33069	1
33115	1
33182	1
33201	1
33211	1
33216	1
33229	1
33251	1
33259	1
33279	1
33293	1
33393	1
33416	1
33497	1
33528	1
33553	1
33589	1
33648	1
33681	1
33686	1
33709	1
33730	1
33733	1
33841	1
33850	1
33864	1
33871	1
33873	1
33995	1
33998	1
34073	1
34102	1
34149	1
34154	1
34170	1
34182	1
34186	1
34232	1
34243	1
34263	1
34276	1
34292	1
34351	1
34363	1
34364	1
34424	1
34425	1
34471	1
34479	1
34519	1
34569	1
34571	1
34584	1
34602	1
34647	1
34677	1
34726	1
34738	1
34750	1
34902	1
34928	1
34932	1
34983	1
34986	1
35008	1
35009	1
35032	1
35058	1
35066	1
35115	1
35152	1
35179	1
35230	1
35263	1
35296	1
35368	1
35455	1
35470	1
35493	1
35505	1
35572	1
35701	1
35705	1
35711	1
35717	1
35733	1
35768	1
35805	1
35841	1
35871	1
35917	1
36038	1
36067	1
36072	1
36074	1
36081	1
36196	1
36209	1
36241	1
36273	1
36349	1
36367	1
36376	1
36411	1
36456	1
36506	1
36518	1
36524	1
36562	1
36578	1
36661	1
36686	1
36732	1
36846	1
36848	1
36860	1
36865	1
36896	1
36918	1
36935	1
36967	1
36996	1
37049	1
37059	1
37070	1
37094	1
37257	1
37261	1
37272	1
37313	1
37329	1
37332	1
37339	1
37382	1
37395	1
37434	1
37438	1
37509	1
37531	1
37550	1
37601	1
37683	1
37719	1
37739	1
37784	1
37808	1
37828	1
37839	1
37851	1
37907	1
37979	1
37998	1
38123	1
38181	1
38229	1
38319	1
38418	1
38449	1
38469	1
38506	1
38513	1
38560	1
38587	1
38607	1
38631	1
38638	1
38647	1
38648	1
38681	1
38737	1
38810	1
38836	1
38860	1
38940	1
38999	1
39020	1
39150	1
39157	1
39188	1
39203	1
39213	1
39228	1
39234	1
39256	1
39276	1
39280	1
39281	1
39284	1
39336	1
39345	1
39454	1
39501	1
39542	1
39582	1
39621	1
39648	1
39688	1
39716	1
39717	1
39731	1
39778	1
39796	1
39805	1
39820	1
39842	1
39856	1
39895	1
39936	1
39942	1
39967	1
39971	1
39982	1
40015	1
40069	1
40076	1
40099	1
40104	1
40120	1
40211	1
40237	1
40278	1
40343	1
40359	1
40390	1
40428	1
40617	1
40655	1
40712	1
40918	1
40950	1
40990	1
41083	1
41220	1
41294	1
41327	1
41368	1
41436	1
41566	1
41595	1
41651	1
41657	1
41744	1
41750	1
41755	1
41757	1
41804	1
41821	1
41868	1
41890	1
41926	1
41931	1
41948	1
41976	1
41977	1
42002	1
42023	1
42118	1
42121	1
42209	1
42252	1
42272	1
42323	1
42346	1
42373	1
42381	1
42383	1
42413	1
42417	1
42436	1
42437	1
42527	1
42528	1
42540	1
42555	1
42598	1
42633	1
42732	1
42792	1
42851	1
42876	1
42879	1
42919	1
42944	1
42982	1
43007	1
43077	1
43078	1
43104	1
43145	1
43146	1
43154	1
43155	1
43165	1
43183	1
43196	1
43210	1
43244	1
43303	1
43305	1
43342	1
43377	1
43404	1
43413	1
43417	1
43486	1
43566	1
43584	1
43613	1
43680	1
43760	1
43827	1
43913	1
43920	1
43955	1
43998	1
44005	1
44009	1
44029	1
44063	1
44144	1
44162	1
44253	1
44265	1
44267	1
44341	1
44389	1
44431	1
44446	1
44528	1
44532	1
44533	1
44613	1
44614	1
44627	1
44687	1
44707	1
44719	1
44737	1
44817	1
44819	1
44979	1
44982	1
44985	1
45008	1
45041	1
45046	1
45051	1
45116	1
45160	1
45216	1
45301	1
45312	1
45374	1
45379	1
45393	1
45417	1
45447	1
45496	1
45505	1
45548	1
45553	1
45672	1
45732	1
45759	1
45764	1
45796	1
45915	1
45936	1
45942	1
45950	1
45993	1
46003	1
46005	1
46012	1
46052	1
46066	1
46074	1
46145	1
46180	1
46233	1
46237	1
46295	1
46298	1
46327	1
46335	1
46349	1
46364	1
46417	1
46422	1
46507	1
46594	1
46815	1
46846	1
46847	1
46867	1
46920	1
46956	1
47047	1
47063	1
47066	1
47068	1
47090	1
47124	1
47186	1
47257	1
47288	1
47299	1
47305	1
47361	1
47366	1
47446	1
47460	1
47516	1
47530	1
47568	1
47588	1
47610	1
47633	1
47650	1
47669	1
47673	1
47716	1
47770	1
47817	1
47820	1
47875	1
47880	1
47905	1
47911	1
47953	1
47984	1
47996	1
48064	1
48073	1
48076	1
48119	1
48141	1
48240	1
48270	1
48318	1
48338	1
48430	1
48439	1
48474	1
48595	1
48615	1
48640	1
48668	1
48747	1
48869	1
48910	1
48920	1
48935	1
48949	1
48962	1
48986	1
49130	1
49146	1
49159	1
49200	1
49215	1
49231	1
49247	1
49286	1
49318	1
49325	1
49334	1
49352	1
49372	1
49414	1
49415	1
49433	1
49568	1
49680	1
49683	1
49748	1
49775	1
49778	1
49828	1
49845	1
49849	1
49893	1
49922	1
49972	1
50022	1
50036	1
50136	1
50142	1
50151	1
50189	1
50219	1
50242	1
50312	1
50315	1
50358	1
50394	1
50405	1
50437	1
50447	1
50455	1
50578	1
50594	1
50758	1
50762	1
50766	1
50771	1
50823	1
50851	1
50930	1
50941	1
50954	1
51027	1
51028	1
51058	1
51094	1
51205	1
51224	1
51269	1
51279	1
51282	1
51286	1
51289	1
51351	1
51398	1
51433	1
51477	1
51480	1
51494	1
51679	1
51699	1
51786	1
51800	1
51813	1
51823	1
51840	1
51844	1
51847	1
51888	1
51938	1
52015	1
52030	1
52083	1
52131	1
52213	1
52235	1
52359	1
52368	1
52390	1
52404	1
52444	1
52451	1
52575	1
52577	1
52664	1
52702	1
52729	1
52793	1
52814	1
52828	1
52948	1
52994	1
52995	1
53075	1
53077	1
53154	1
53166	1
53169	1
53241	1
53268	1
53296	1
53298	1
53303	1
53307	1
53325	1
53336	1
53501	1
53530	1
53537	1
53562	1
53591	1
53618	1
53629	1
53675	1
53859	1
53903	1
53908	1
53954	1
54014	1
54017	1
54021	1
54132	1
54154	1
54215	1
54243	1
54266	1
54275	1
54315	1
54366	1
54411	1
54444	1
54604	1
54663	1
54672	1
54898	1
54906	1
54922	1
54940	1
54944	1
54956	1
55228	1
55264	1
55287	1
55288	1
55430	1
55476	1
55490	1
55503	1
55536	1
55595	1
55668	1
55674	1
55748	1
55763	1
55781	1
55804	1
55826	1
55862	1
55866	1
55961	1
55966	1
56025	1
56110	1
56132	1
56136	1
56188	1
56212	1
56279	1
56324	1
56371	1
56402	1
56462	1
56481	1
56530	1
56547	1
56614	1
56632	1
56677	1
56746	1
56802	1
56816	1
56846	1
56867	1
56894	1
56909	1
56938	1
56945	1
56957	1
57000	1
57007	1
57023	1
57031	1
57053	1
57061	1
57092	1
57113	1
57128	1
57171	1
57225	1
57360	1
57424	1
57444	1
57590	1
57630	1
57634	1
57637	1
57699	1
57734	1
57819	1
57855	1
57864	1
57911	1
57938	1
57981	1
57992	1
58060	1
58093	1
58102	1
58115	1
58207	1
58251	1
58286	1
58306	1
58314	1
58364	1
58377	1
58413	1
58424	1
58458	1
58471	1
58473	1
58502	1
58592	1
58668	1
58712	1
58740	1
58746	1
58794	1
58911	1
58935	1
59029	1
59078	1
59136	1
59207	1
59305	1
59341	1
59375	1
59394	1
59408	1
59438	1
59464	1
59486	1
59528	1
59532	1
59539	1
59560	1
59567	1
59595	1
59623	1
59644	1
59697	1
59727	1
59759	1
59777	1
59796	1
59850	1
60011	1
60053	1
60057	1
60113	1
60120	1
60122	1
60160	1
60307	1
60313	1
60350	1
60397	1
60419	1
60437	1
60445	1
60465	1
60508	1
60533	1
60551	1
60633	1
60665	1
60682	1
60687	1
60691	1
60704	1
60708	1
60789	1
60819	1
60857	1
60917	1
60925	1
60958	1
60967	1
61020	1
61046	1
61053	1
61090	1
61093	1
61146	1
61169	1
61218	1
61244	1
61359	1
61381	1
61389	1
61516	1
61557	1
61564	1
61607	1
61641	1
61668	1
61701	1
61740	1
61843	1
61927	1
62016	1
62049	1
62130	1
62141	1
62162	1
62276	1
62286	1
62291	1
62365	1
62446	1
62452	1
62537	1
62544	1
62617	1
62636	1
62644	1
62663	1
62672	1
62684	1
62689	1
62744	1
62782	1
62880	1
62883	1
62911	1
62996	1
62997	1
63018	1
63076	1
63094	1
63126	1
63139	1
63197	1
63264	1
63307	1
63329	1
63348	1
63366	1
63407	1
63422	1
63480	1
63487	1
63514	1
63572	1
63629	1
63638	1
63654	1
63663	1
63669	1
63688	1
63694	1
63699	1
63723	1
63779	1
63788	1
63864	1
63912	1
63913	1
63954	1
63982	1
63995	1
64036	1
64042	1
64045	1
64190	1
64262	1
64278	1
64282	1
64313	1
64334	1
64368	1
64406	1
64460	1
64478	1
64580	1
64641	1
64718	1
64735	1
64754	1
64786	1
64873	1
64876	1
64908	1
64935	1
64950	1
64967	1
65020	1
65029	1
65047	1
65055	1
65060	1
65080	1
65083	1
65089	1
65093	1
65100	1
65117	1
65136	1
65146	1
65190	1
65203	1
65340	1
65387	1
65398	1
65410	1
65435	1
65535	1
65570	1
65590	1
65597	1
65612	1
65743	1
65776	1
65832	1
65840	1
65869	1
65928	1
65947	1
65960	1
65985	1
66005	1
66009	1
66015	1
66036	1
66067	1
66068	1
66074	1
66128	1
66167	1
66194	1
66214	1
66223	1
66256	1
66287	1
66311	1
66313	1
66371	1
66482	1
66525	1
66538	1
66560	1
66635	1
66640	1
66667	1
66674	1
66714	1
66715	1
66733	1
66738	1
66750	1
66754	1
66775	1
66777	1
66796	1
66834	1
66844	1
66855	1
66866	1
66900	1
66940	1
66965	1
66981	1
66991	1
67052	1
67081	1
67089	1
67117	1
67132	1
67134	1
67159	1
67305	1
67340	1
67372	1
67400	1
67419	1
67458	1
67478	1
67518	1
67547	1
67549	1
67593	1
67660	1
67671	1
67672	1
67700	1
67918	1
67928	1
67968	1
67979	1
67993	1
67995	1
68035	1
68094	1
68130	1
68173	1
68331	1
68346	1
68349	1
68402	1
68429	1
68452	1
68463	1
68466	1
68511	1
68575	1
68647	1
68711	1
68740	1
68742	1
68758	1
68778	1
68780	1
68808	1
68842	1
68855	1
68881	1
68916	1
68926	1
68968	1
69001	1
69093	1
69096	1
69129	1
69163	1
69195	1
69205	1
69226	1
69243	1
69327	1
69372	1
69388	1
69429	1
69453	1
69494	1
69546	1
69553	1
69555	1
69615	1
69630	1
69635	1
69648	1
69688	1
69696	1
69743	1
69792	1
69826	1
69830	1
69874	1
69905	1
70023	1
70031	1
70040	1
70088	1
70089	1
70117	1
70139	1
70147	1
70149	1
70291	1
70308	1
70338	1
70367	1
70375	1
70409	1
70415	1
70482	1
70500	1
70526	1
70583	1
70667	1
70718	1
70792	1
70949	1
70954	1
70971	1
71069	1
71071	1
71129	1
71156	1
71172	1
71208	1
71222	1
71229	1
71295	1
71391	1
71400	1
71403	1
71412	1
71452	1
71537	1
71541	1
71616	1
71655	1
71697	1
71747	1
71756	1
71780	1
71804	1
71873	1
71878	1
71894	1
71904	1
71905	1
71930	1
71934	1
71946	1
71965	1
71971	1
72045	1
72117	1
72141	1
72168	1
72233	1
72248	1
72269	1
72293	1
72298	1
72308	1
72330	1
72494	1
72587	1
72624	1
72755	1
72800	1
72811	1
72839	1
72849	1
72862	1
72911	1
72914	1
72936	1
72991	1
73008	1
73113	1
73152	1
73187	1
73198	1
73207	1
73208	1
73230	1
73232	1
73278	1
73305	1
73325	1
73328	1
73334	1
73367	1
73406	1
73414	1
73464	1
73603	1
73613	1
73652	1
73737	1
73760	1
73865	1
73888	1
73903	1
73920	1
73923	1
73996	1
74009	1
74032	1
74108	1
74115	1
74136	1
74137	1
74149	1
74177	1
74206	1
74220	1
74243	1
74362	1
74408	1
74419	1
74423	1
74503	1
74537	1
74554	1
74557	1
74617	1
74631	1
74701	1
74714	1
74721	1
74757	1
74762	1
74813	1
74859	1
74868	1
74888	1
74915	1
74939	1
74940	1
74978	1
75009	1
75020	1
75055	1
75204	1
75367	1
75403	1
75517	1
75527	1
75638	1
75705	1
75734	1
75830	1
75925	1
75955	1
75976	1
75981	1
75993	1
76006	1
76016	1
76085	1
76100	1
76142	1
76156	1
76163	1
76192	1
76266	1
76270	1
76330	1
76391	1
76402	1
76426	1
76468	1
76505	1
76517	1
76520	1
76613	1
76709	1
76775	1
76859	1
76886	1
76898	1
76957	1
76974	1
77000	1
77030	1
77061	1
77066	1
77147	1
77211	1
77277	1
77346	1
